Time,SP,PV,OP,error
6319,-0.99994,-0.40227,-0.98595,0.40227
6320,-0.99994,-0.557,-1.0968,0.557
6321,-0.99994,-0.15852,-0.87517,0.15852
6322,-0.99994,-0.54852,-1.0968,0.54852
6323,-0.99994,-0.21786,-0.91207,0.21786
6324,-0.99994,0.070401,-0.72735,-0.070401
6325,-0.99994,-0.08433,-0.80129,0.08433
6326,-0.99994,0.0025739,-0.76432,-0.0025739
6327,-0.99994,-0.17971,-0.87517,0.17971
6328,-0.99994,0.21665,-0.61657,-0.21665
6329,-0.99994,0.02589,-0.76432,-0.02589
6330,-0.99994,0.02589,-0.76432,-0.02589
6331,-0.99994,-0.45314,-1.0598,0.45314
6332,-0.99994,0.25269,-0.61657,-0.25269
6333,-0.99994,-0.0271,-0.76432,0.0271
6334,-0.99994,0.040727,-0.72735,-0.040727
6335,-0.99994,0.19546,-0.65348,-0.19546
6336,-0.99994,0.19546,-0.65348,-0.19546
6337,-0.99994,0.040727,-0.72735,-0.040727
6338,-0.99994,-0.092808,-0.8382,0.092808
6339,-0.99994,0.42225,-0.50572,-0.42225
6340,-0.99994,0.42225,-0.50572,-0.42225
6341,-0.99994,0.040727,-0.69045,-0.040727
6342,-0.99994,0.276,-0.54269,-0.276
6343,-0.99994,0.37774,-0.50572,-0.37774
6344,-0.99994,0.28236,-0.54269,-0.28236
6345,-0.99994,0.02589,-0.72735,-0.02589
6346,-0.99994,0.39258,-0.46882,-0.39258
6347,-0.99994,0.12127,-0.65348,-0.12127
6348,-0.99994,0.24633,-0.5796,-0.24633
6349,-0.99994,0.31204,-0.54269,-0.31204
6350,-0.99994,0.28236,-0.54269,-0.28236
6351,-0.99994,0.1573,-0.61657,-0.1573
6352,-0.99994,0.12763,-0.61657,-0.12763
6353,-0.99994,0.32687,-0.46882,-0.32687
6354,-0.99994,-0.0037849,-0.69045,0.0037849
6355,-0.99994,0.37774,-0.46882,-0.37774
6356,-0.99994,0.35019,-0.46882,-0.35019
6357,-0.99994,0.43073,-0.43185,-0.43073
6358,-0.99994,0.55579,-0.35797,-0.55579
6359,-0.99994,0.46041,-0.35797,-0.46041
6360,-0.99994,0.13611,-0.5796,-0.13611
6361,-0.99994,0.72536,-0.21022,-0.72536
6362,-0.99994,0.49008,-0.35797,-0.49008
6363,-0.99994,0.61514,-0.2841,-0.61514
6364,-0.99994,0.65753,-0.24713,-0.65753
6365,-0.99994,0.6872,-0.17325,-0.6872
6366,-0.99994,0.76139,-0.13634,-0.76139
6367,-0.99994,0.72536,-0.17325,-0.72536
6368,-0.99994,0.79742,-0.062402,-0.79742
6369,-0.99994,0.64269,-0.17325,-0.64269
6370,-0.99994,0.79106,-0.099373,-0.79106
6371,-0.99994,1.0709,0.08535,-1.0709
6372,-0.99994,0.74655,-0.062402,-0.74655
6373,-0.99994,1.0624,0.12225,-1.0624
6374,-0.99994,0.81226,-0.025497,-0.81226
6375,-0.99994,0.73172,-0.062402,-0.73172
6376,-0.99994,0.76139,-0.025497,-0.76139
6377,-0.99994,1.0051,0.12225,-1.0051
6378,-0.99994,1.0772,0.19613,-1.0772
6379,-0.99994,1.1599,0.27007,-1.1599
6380,-0.99994,1.2765,0.38085,-1.2765
6381,-0.99994,1.056,0.2331,-1.056
6382,-0.99994,1.2553,0.34395,-1.2553
6383,-0.99994,0.95215,0.19613,-0.95215
6384,-0.99994,1.1874,0.34395,-1.1874
6385,-0.99994,1.3506,0.4917,-1.3506
6386,-0.99994,1.1811,0.38085,-1.1811
6387,-0.99994,1.1217,0.38085,-1.1217
6388,-0.99994,1.3803,0.5286,-1.3803
6389,-0.99994,1.1217,0.41782,-1.1217
6390,-0.99994,1.1959,0.45473,-1.1959
6391,-0.99994,1.2023,0.45473,-1.2023
6392,-0.99994,1.2256,0.5286,-1.2256
6393,-0.99994,1.3273,0.60255,-1.3273
6394,-0.99994,1.1726,0.5286,-1.1726
6395,-0.99994,1.3061,0.60255,-1.3061
6396,-0.99994,1.0709,0.4917,-1.0709
6397,-0.99994,1.2616,0.60255,-1.2616
6398,-0.99994,1.1069,0.56558,-1.1069
6399,-0.99994,1.2107,0.63945,-1.2107
6400,-0.99994,1.145,0.60255,-1.145
6401,-0.99994,1.6219,0.93502,-1.6219
6402,-0.99994,1.41,0.82417,-1.41
6403,-0.99994,1.2913,0.7503,-1.2913
6404,-0.99994,1.321,0.7872,-1.321
6405,-0.99994,1.6156,0.97193,-1.6156
6406,-0.99994,1.5202,0.97193,-1.5202
6407,-0.99994,1.4248,0.89805,-1.4248
6408,-0.99994,1.6008,1.0458,-1.6008
6409,-0.99994,1.2913,0.86108,-1.2913
6410,-0.99994,1.4969,1.0089,-1.4969
6411,-0.99994,1.5859,1.0829,-1.5859
6412,-0.99994,1.5647,1.1195,-1.5647
6413,-0.99994,1.3358,1.0089,-1.3358
6414,-0.99994,1.446,1.0829,-1.446
6415,-0.99994,1.5774,1.1933,-1.5774
6416,-0.99994,1.836,1.3416,-1.836
6417,-0.99994,1.5266,1.1933,-1.5266
6418,-0.99994,1.5202,1.2305,-1.5202
6419,-0.99994,1.41,1.1567,-1.41
6420,-0.99994,1.6749,1.3416,-1.6749
6421,-0.99994,1.5562,1.2678,-1.5562
6422,-0.99994,1.4905,1.2678,-1.4905
6423,-0.99994,1.4905,1.2678,-1.4905
6424,-0.99994,1.5711,1.3781,-1.5711
6425,-0.99994,1.3718,1.2678,-1.3718
6426,-0.99994,1.3803,1.2678,-1.3803
6427,-0.99994,1.5202,1.4154,-1.5202
6428,-0.99994,1.6008,1.452,-1.6008
6429,-0.99994,1.4375,1.3781,-1.4375
6430,-0.99994,1.0857,1.1567,-1.0857
6431,-0.99994,1.3358,1.3781,-1.3358
6432,-0.99994,1.1874,1.2678,-1.1874
6433,-0.99994,1.3358,1.4154,-1.3358
6434,-0.99994,1.4524,1.4892,-1.4524
6435,-0.99994,1.5711,1.6002,-1.5711
6436,-0.99994,1.2998,1.4154,-1.2998
6437,-0.99994,1.4312,1.5258,-1.4312
6438,-0.99994,1.2171,1.4154,-1.2171
6439,-0.99994,1.2468,1.452,-1.2468
6440,-0.99994,1.2998,1.4892,-1.2998
6441,-0.99994,1.3867,1.6002,-1.3867
6442,-0.99994,1.2701,1.5258,-1.2701
6443,-0.99994,1.3061,1.563,-1.3061
6444,-0.99994,1.2468,1.5258,-1.2468
6445,-0.99994,1.2849,1.6002,-1.2849
6446,-0.99994,1.1599,1.5258,-1.1599
6447,-0.99994,1.1005,1.5258,-1.1005
6448,-0.99994,1.02,1.452,-1.02
6449,-0.99994,1.2319,1.6368,-1.2319
6450,-0.99994,1.0709,1.5258,-1.0709
6451,-0.99994,0.99667,1.5258,-0.99667
6452,-0.99994,0.74019,1.3781,-0.74019
6453,-0.99994,0.95215,1.4892,-0.95215
6454,-0.99994,1.0051,1.563,-1.0051
6455,-0.99994,1.02,1.563,-1.02
6456,-0.99994,0.90128,1.4892,-0.90128
6457,-0.99994,0.95215,1.563,-0.95215
6458,-0.99994,0.76775,1.452,-0.76775
6459,-0.99994,0.79742,1.4892,-0.79742
6460,-0.99994,0.61514,1.3416,-0.61514
6461,-0.99994,0.71688,1.452,-0.71688
6462,-0.99994,0.59182,1.3781,-0.59182
6463,-0.99994,0.66601,1.4154,-0.66601
6464,-0.99994,0.54731,1.3416,-0.54731
6465,-0.99994,0.37774,1.2678,-0.37774
6466,-0.99994,0.6872,1.4892,-0.6872
6467,-0.99994,0.29084,1.2305,-0.29084
6468,-0.99994,0.65753,1.452,-0.65753
6469,-0.99994,0.54095,1.3781,-0.54095
6470,-0.99994,0.2972,1.2678,-0.2972
6471,-0.99994,0.17214,1.1933,-0.17214
6472,-0.99994,0.12127,1.1567,-0.12127
6473,-0.99994,0.35019,1.3043,-0.35019
6474,-0.99994,0.28236,1.2678,-0.28236
6475,-0.99994,0.12127,1.1567,-0.12127
6476,-0.99994,-0.048296,1.0458,0.048296
6477,-0.99994,0.22513,1.2305,-0.22513
6478,-0.99994,0.032248,1.1195,-0.032248
6479,-0.99994,0.17214,1.1933,-0.17214
6480,-0.99994,-0.24754,0.93502,0.24754
6481,-0.99994,-0.12248,1.0089,0.12248
6482,-0.99994,0.032248,1.1195,-0.032248
6483,-0.99994,-0.0037849,1.0829,0.0037849
6484,-0.99994,0.17214,1.1933,-0.17214
6485,-0.99994,-0.3196,0.89805,0.3196
6486,-0.99994,-0.20303,0.97193,0.20303
6487,-0.99994,-0.39379,0.82417,0.39379
6488,-0.99994,-0.34292,0.86108,0.34292
6489,-0.99994,-0.063134,1.0458,0.063134
6490,-0.99994,-0.24754,0.89805,0.24754
6491,-0.99994,-0.54216,0.71333,0.54216
6492,-0.99994,-0.34292,0.82417,0.34292
6493,-0.99994,-0.32808,0.82417,0.32808
6494,-0.99994,-0.26238,0.89805,0.26238
6495,-0.99994,-0.33444,0.82417,0.33444
6496,-0.99994,-0.4595,0.7503,0.4595
6497,-0.99994,-0.43194,0.7503,0.43194
6498,-0.99994,-0.43194,0.7503,0.43194
6499,-0.99994,-0.33444,0.7872,0.33444
6500,-0.99994,-0.76896,0.5286,0.76896
6501,-0.99994,-0.63754,0.60255,0.63754
6502,-0.99994,-0.72445,0.5286,0.72445
6503,-0.99994,-0.65874,0.56558,0.65874
6504,-0.99994,-0.28357,0.7872,0.28357
6505,-0.99994,-0.67358,0.56558,0.67358
6506,-0.99994,-0.80711,0.41782,0.80711
6507,-0.99994,-0.65238,0.5286,0.65238
6508,-0.99994,-0.79863,0.41782,0.79863
6509,-0.99994,-0.84315,0.41782,0.84315
6510,-0.99994,-0.82195,0.38085,0.82195
6511,-0.99994,-1.1674,0.15923,1.1674
6512,-0.99994,-0.8495,0.34395,0.8495
6513,-0.99994,-1.0276,0.2331,1.0276
6514,-0.99994,-1.1145,0.15923,1.1145
6515,-0.99994,-1.0933,0.12225,1.0933
6516,-0.99994,-1.2332,0.048378,1.2332
6517,-0.99994,-1.0276,0.19613,1.0276
6518,-0.99994,-1.1823,0.048378,1.1823
6519,-0.99994,-1.1886,0.048378,1.1886
6520,-0.99994,-1.1229,0.048378,1.1229
6521,-0.99994,-0.91733,0.15923,0.91733
6522,-0.99994,-1.1823,-0.025497,1.1823
6523,-0.99994,-1.2989,-0.099373,1.2989
6524,-0.99994,-1.1145,-0.025497,1.1145
6525,-0.99994,-1.2925,-0.13634,1.2925
6526,-0.99994,-1.1823,-0.062402,1.1823
6527,-0.99994,-1.3667,-0.21022,1.3667
6528,-0.99994,-1.337,-0.21022,1.337
6529,-0.99994,-1.248,-0.17325,1.248
6530,-0.99994,-1.7334,-0.50572,1.7334
6531,-0.99994,-1.4388,-0.321,1.4388
6532,-0.99994,-1.3942,-0.35797,1.3942
6533,-0.99994,-1.1081,-0.17325,1.1081
6534,-0.99994,-1.212,-0.24713,1.212
6535,-0.99994,-1.638,-0.54269,1.638
6536,-0.99994,-1.4091,-0.43185,1.4091
6537,-0.99994,-1.337,-0.39488,1.337
6538,-0.99994,-1.6083,-0.5796,1.6083
6539,-0.99994,-1.7122,-0.65348,1.7122
6540,-0.99994,-1.6889,-0.69045,1.6889
6541,-0.99994,-1.727,-0.72735,1.727
6542,-0.99994,-1.7694,-0.76432,1.7694
6543,-0.99994,-1.727,-0.76432,1.727
6544,-0.99994,-1.7927,-0.80129,1.7927
6545,-0.99994,-1.4684,-0.65348,1.4684
6546,-0.99994,-1.4536,-0.69045,1.4536
6547,-0.99994,-1.8817,-0.94905,1.8817
6548,-0.99994,-1.9178,-1.0229,1.9178
6549,-0.99994,-1.8224,-0.98595,1.8224
6550,-0.99994,-1.7991,-0.98595,1.7991
6551,-0.99994,-1.9771,-1.1338,1.9771
6552,-0.99994,-1.9326,-1.1338,1.9326
6553,-0.99994,-1.8436,-1.0598,1.8436
6554,-0.99994,-2.0132,-1.2076,2.0132
6555,-0.99994,-1.6444,-1.0229,1.6444
6556,-0.99994,-1.8436,-1.1338,1.8436
6557,-0.99994,-1.7842,-1.1338,1.7842
6558,-0.99994,-1.4684,-0.98595,1.4684
6559,-0.99994,-1.7419,-1.1707,1.7419
6560,-0.99994,-1.7419,-1.2076,1.7419
6561,-0.99994,-1.6168,-1.1338,1.6168
6562,-0.99994,-1.8139,-1.2815,1.8139
6563,-0.99994,-1.6528,-1.2076,1.6528
6564,-0.99994,-1.5574,-1.1707,1.5574
6565,-0.99994,-1.549,-1.1707,1.549
6566,-0.99994,-1.7482,-1.3554,1.7482
6567,-0.99994,-1.6825,-1.3184,1.6825
6568,-0.99994,-1.5341,-1.2445,1.5341
6569,-0.99994,-1.7419,-1.4293,1.7419
6570,-0.99994,-1.5426,-1.2815,1.5426
6571,-0.99994,-1.5045,-1.3184,1.5045
6572,-0.99994,-1.5426,-1.3184,1.5426
6573,-0.99994,-1.4917,-1.3184,1.4917
6574,-0.99994,-1.5786,-1.3923,1.5786
6575,-0.99994,-1.212,-1.2076,1.212
6576,-0.99994,-1.549,-1.4293,1.549
6577,-0.99994,-1.4536,-1.3923,1.4536
6578,-0.99994,-1.3137,-1.3184,1.3137
6579,-0.99994,-1.3518,-1.3554,1.3518
6580,-0.99994,-1.373,-1.3923,1.373
6581,-0.99994,-1.3794,-1.3923,1.3794
6582,-0.99994,-1.0276,-1.2076,1.0276
6583,-0.99994,-1.2268,-1.3554,1.2268
6584,-0.99994,-1.3518,-1.4293,1.3518
6585,-0.99994,-1.0933,-1.3184,1.0933
6586,-0.99994,-1.1017,-1.3184,1.1017
6587,-0.99994,-1.3667,-1.5031,1.3667
6588,-0.99994,-1.3667,-1.5031,1.3667
6589,-0.99994,-1.2543,-1.4662,1.2543
6590,-0.99994,-1.1293,-1.3923,1.1293
6591,-0.99994,-1.1145,-1.4293,1.1145
6592,-0.99994,-0.95336,-1.3184,0.95336
6593,-0.99994,-0.82831,-1.2445,0.82831
6594,-0.99994,-0.83467,-1.2815,0.83467
6595,-0.99994,-1.1823,-1.5031,1.1823
6596,-0.99994,-1.0487,-1.4293,1.0487
6597,-0.99994,-1.1971,-1.5401,1.1971
6598,-0.99994,-1.0572,-1.4662,1.0572
6599,-0.99994,-1.0127,-1.4662,1.0127
6600,-0.99994,-0.84315,-1.3554,0.84315
6601,-0.99994,-0.90885,-1.3923,0.90885
6602,-0.99994,-0.86434,-1.4293,0.86434
6603,-0.99994,-1.0869,-1.5401,1.0869
6604,-0.99994,-0.87282,-1.4293,0.87282
6605,-0.99994,-0.82195,-1.4293,0.82195
6606,-0.99994,-0.92369,-1.5031,0.92369
6607,-0.99994,-0.70325,-1.3554,0.70325
6608,-0.99994,-0.80711,-1.4662,0.80711
6609,-0.99994,-0.62271,-1.3554,0.62271
6610,-0.99994,-0.79863,-1.4662,0.79863
6611,-0.99994,-1.0127,-1.614,1.0127
6612,-0.99994,-0.48917,-1.2815,0.48917
6613,-0.99994,-0.70325,-1.4293,0.70325
6614,-0.99994,-0.88766,-1.5401,0.88766
6615,-0.99994,-0.73929,-1.5031,0.73929
6616,-0.99994,-0.50401,-1.3554,0.50401
6617,-0.99994,-0.32808,-1.2445,0.32808
6618,-0.99994,-0.58455,-1.3923,0.58455
6619,-0.99994,-0.47434,-1.3184,0.47434
6620,-0.99994,-0.41711,-1.3184,0.41711
6621,-0.99994,-0.37895,-1.2815,0.37895
6622,-0.99994,-0.44466,-1.3554,0.44466
6623,-0.99994,-0.52733,-1.3923,0.52733
6624,-0.99994,-0.29841,-1.2445,0.29841
6625,-0.99994,-0.50401,-1.3923,0.50401
6626,-0.99994,-0.32808,-1.2815,0.32808
6627,-0.99994,-0.53368,-1.4293,0.53368
6628,-0.99994,-0.048296,-1.1338,0.048296
6629,-0.99994,-0.048296,-1.1338,0.048296
6630,-0.99994,-0.14368,-1.1707,0.14368
6631,-0.99994,-0.10765,-1.1707,0.10765
6632,-0.99994,-0.38743,-1.3554,0.38743
6633,-0.99994,-0.039818,-1.1338,0.039818
6634,-0.99994,-0.033459,-1.1338,0.033459
6635,-0.99994,-0.16699,-1.2076,0.16699
6636,-0.99994,-0.054655,-1.1338,0.054655
6637,-0.99994,0.35019,-0.87517,-0.35019
6638,-0.99994,0.12127,-1.0229,-0.12127
6639,-0.99994,-0.22422,-1.2445,0.22422
6640,-0.99994,0.011052,-1.0968,-0.011052
6641,-0.99994,0.15095,-0.98595,-0.15095
6642,-0.99994,0.02589,-1.0968,-0.02589
6643,-0.99994,0.20182,-0.98595,-0.20182
6644,-0.99994,0.26116,-0.94905,-0.26116
6645,-0.99994,0.37774,-0.87517,-0.37774
6646,-0.99994,0.32687,-0.8382,-0.32687
6647,-0.99994,0.4159,-0.80129,-0.4159
6648,-0.99994,0.52611,-0.72735,-0.52611
6649,-0.99994,0.46677,-0.76432,-0.46677
6650,-0.99994,0.40742,-0.80129,-0.40742
6651,-0.99994,0.45193,-0.76432,-0.45193
6652,-0.99994,0.51764,-0.72735,-0.51764
6653,-0.99994,0.25269,-0.87517,-0.25269
6654,-0.99994,0.18698,-0.91207,-0.18698
6655,-0.99994,0.4159,-0.76432,-0.4159
6656,-0.99994,0.46041,-0.72735,-0.46041
6657,-0.99994,0.63633,-0.61657,-0.63633
6658,-0.99994,0.35655,-0.76432,-0.35655
6659,-0.99994,0.61514,-0.61657,-0.61514
6660,-0.99994,0.54731,-0.65348,-0.54731
6661,-0.99994,0.4159,-0.72735,-0.4159
6662,-0.99994,0.45193,-0.69045,-0.45193
6663,-0.99994,0.72536,-0.54269,-0.72536
6664,-0.99994,0.88009,-0.39488,-0.88009
6665,-0.99994,0.6872,-0.50572,-0.6872
6666,-0.99994,0.74019,-0.46882,-0.74019
6667,-0.99994,0.66601,-0.50572,-0.66601
6668,-0.99994,0.64269,-0.50572,-0.64269
6669,-0.99994,0.6872,-0.46882,-0.6872
6670,-0.99994,0.8059,-0.39488,-0.8059
6671,-0.99994,0.6215,-0.46882,-0.6215
6672,-0.99994,0.83558,-0.35797,-0.83558
6673,-0.99994,1.1217,-0.17325,-1.1217
6674,-0.99994,0.89492,-0.2841,-0.89492
6675,-0.99994,0.93732,-0.24713,-0.93732
6676,-0.99994,1.1069,-0.13634,-1.1069
6677,-0.99994,1.0475,-0.13634,-1.0475
6678,-0.99994,1.2468,-0.025497,-1.2468
6679,-0.99994,1.0772,-0.099373,-1.0772
6680,-0.99994,1.1302,-0.062402,-1.1302
6681,-0.99994,1.1726,-0.025497,-1.1726
6682,-0.99994,1.321,0.08535,-1.321
6683,-0.99994,1.3273,0.12225,-1.3273
6684,-0.99994,1.4248,0.19613,-1.4248
6685,-0.99994,1.3506,0.15923,-1.3506
6686,-0.99994,1.5774,0.34395,-1.5774
6687,-0.99994,1.3867,0.27007,-1.3867
6688,-0.99994,1.4312,0.27007,-1.4312
6689,-0.99994,1.5266,0.38085,-1.5266
6690,-0.99994,1.0475,0.08535,-1.0475
6691,-0.99994,1.6008,0.45473,-1.6008
6692,-0.99994,1.3273,0.30698,-1.3273
6693,-0.99994,1.5711,0.4917,-1.5711
6694,-0.99994,1.2319,0.27007,-1.2319
6695,-0.99994,1.6008,0.5286,-1.6008
6696,-0.99994,1.4672,0.4917,-1.4672
6697,-0.99994,1.6453,0.60255,-1.6453
6698,-0.99994,1.3803,0.45473,-1.3803
6699,-0.99994,1.2701,0.41782,-1.2701
6700,-0.99994,1.4821,0.56558,-1.4821
6701,-0.99994,1.6156,0.63945,-1.6156
6702,-0.99994,1.357,0.5286,-1.357
6703,-0.99994,1.6219,0.71333,-1.6219
6704,-0.99994,1.6156,0.71333,-1.6156
6705,-0.99994,1.5859,0.7503,-1.5859
6706,-0.99994,1.8509,0.89805,-1.8509
6707,-0.99994,1.7322,0.86108,-1.7322
6708,-0.99994,1.5266,0.7872,-1.5266
6709,-0.99994,1.8869,1.0089,-1.8869
6710,-0.99994,1.8064,1.0089,-1.8064
6711,-0.99994,1.9547,1.1195,-1.9547
6712,-0.99994,1.6665,0.93502,-1.6665
6713,-0.99994,1.8212,1.0829,-1.8212
6714,-0.99994,2.012,1.2305,-2.012
6715,-0.99994,1.5414,0.93502,-1.5414
6716,-0.99994,1.5923,1.0089,-1.5923
6717,-0.99994,1.8657,1.2305,-1.8657
6718,-0.99994,1.7852,1.1567,-1.7852
6719,-0.99994,1.5647,1.0829,-1.5647
6720,-0.99994,1.8721,1.3043,-1.8721
6721,-0.99994,1.7852,1.2305,-1.7852
6722,-0.99994,1.9908,1.4154,-1.9908
6723,-0.99994,1.6749,1.2305,-1.6749
6724,-0.99994,1.8148,1.3416,-1.8148
6725,-0.99994,1.6749,1.2678,-1.6749
6726,-0.99994,1.7258,1.3416,-1.7258
6727,-0.99994,1.711,1.3416,-1.711
6728,-0.99994,1.4015,1.1933,-1.4015
6729,-0.99994,1.6516,1.3416,-1.6516
6730,-0.99994,1.7025,1.4154,-1.7025
6731,-0.99994,1.4969,1.2678,-1.4969
6732,-0.99994,1.7852,1.4892,-1.7852
6733,-0.99994,1.5923,1.4154,-1.5923
6734,-0.99994,1.6665,1.452,-1.6665
6735,-0.99994,1.4524,1.3781,-1.4524
6736,-0.99994,1.6453,1.4892,-1.6453
6737,-0.99994,1.4969,1.4154,-1.4969
6738,-0.99994,1.3358,1.3781,-1.3358
6739,-0.99994,1.6665,1.563,-1.6665
6740,-0.99994,1.3358,1.4154,-1.3358
6741,-0.99994,1.3358,1.4154,-1.3358
6742,-0.99994,1.1005,1.3043,-1.1005
6743,-0.99994,1.5499,1.563,-1.5499
6744,-0.99994,1.3655,1.4892,-1.3655
6745,-0.99994,1.4163,1.5258,-1.4163
6746,-0.99994,1.4757,1.6002,-1.4757
6747,-0.99994,1.2404,1.452,-1.2404
6748,-0.99994,1.2553,1.4892,-1.2553
6749,-0.99994,1.1726,1.452,-1.1726
6750,-0.99994,1.2023,1.4892,-1.2023
6751,-0.99994,0.98183,1.3781,-0.98183
6752,-0.99994,0.99667,1.4154,-0.99667
6753,-0.99994,1.1514,1.5258,-1.1514
6754,-0.99994,1.1874,1.5258,-1.1874
6755,-0.99994,0.71052,1.2678,-0.71052
6756,-0.99994,0.86525,1.3781,-0.86525
6757,-0.99994,0.98183,1.452,-0.98183
6758,-0.99994,0.84193,1.3781,-0.84193
6759,-0.99994,0.94579,1.452,-0.94579
6760,-0.99994,0.71688,1.3043,-0.71688
6761,-0.99994,1.1599,1.6368,-1.1599
6762,-0.99994,0.72536,1.3416,-0.72536
6763,-0.99994,0.79106,1.3781,-0.79106
6764,-0.99994,0.95215,1.5258,-0.95215
6765,-0.99994,0.93732,1.5258,-0.93732
6766,-0.99994,0.91612,1.5258,-0.91612
6767,-0.99994,0.82074,1.4892,-0.82074
6768,-0.99994,0.85041,1.4892,-0.85041
6769,-0.99994,0.52611,1.3043,-0.52611
6770,-0.99994,0.40106,1.2305,-0.40106
6771,-0.99994,0.5028,1.3416,-0.5028
6772,-0.99994,0.53247,1.3416,-0.53247
6773,-0.99994,0.83558,1.5258,-0.83558
6774,-0.99994,0.76775,1.4892,-0.76775
6775,-0.99994,0.16578,1.1195,-0.16578
6776,-0.99994,0.39258,1.3043,-0.39258
6777,-0.99994,0.35655,1.2678,-0.35655
6778,-0.99994,0.54731,1.3781,-0.54731
6779,-0.99994,0.59182,1.4154,-0.59182
6780,-0.99994,0.055564,1.0829,-0.055564
6781,-0.99994,0.24633,1.1933,-0.24633
6782,-0.99994,0.39258,1.3043,-0.39258
6783,-0.99994,-0.048296,1.0089,0.048296
6784,-0.99994,-0.018622,1.0458,0.018622
6785,-0.99994,0.047085,1.0829,-0.047085
6786,-0.99994,0.11279,1.1195,-0.11279
6787,-0.99994,0.35655,1.2678,-0.35655
6788,-0.99994,-0.08433,1.0458,0.08433
6789,-0.99994,0.10643,1.1195,-0.10643
6790,-0.99994,0.097956,1.1195,-0.097956
6791,-0.99994,-0.033459,1.0089,0.033459
6792,-0.99994,-0.16699,0.93502,0.16699
6793,-0.99994,-0.077971,1.0089,0.077971
6794,-0.99994,-0.17971,0.93502,0.17971
6795,-0.99994,-0.26873,0.86108,0.26873
6796,-0.99994,-0.46798,0.7503,0.46798
6797,-0.99994,-0.51249,0.71333,0.51249
6798,-0.99994,-0.54216,0.71333,0.54216
6799,-0.99994,-0.17971,0.93502,0.17971
6800,-0.99994,-0.39379,0.7503,0.39379
6801,-0.99994,0.0025739,1.0089,-0.0025739
6802,-0.99994,-0.69689,0.56558,0.69689
6803,-0.99994,-0.85798,0.45473,0.85798
6804,-0.99994,-0.44466,0.71333,0.44466
6805,-0.99994,-0.62907,0.56558,0.62907
6806,-0.99994,-0.7838,0.4917,0.7838
6807,-0.99994,-0.86434,0.41782,0.86434
6808,-0.99994,-0.70961,0.5286,0.70961
6809,-0.99994,-0.74776,0.45473,0.74776
6810,-0.99994,-0.7626,0.45473,0.7626
6811,-0.99994,-0.71809,0.4917,0.71809
6812,-0.99994,-0.99788,0.27007,0.99788
6813,-0.99994,-0.80711,0.38085,0.80711
6814,-0.99994,-0.87282,0.34395,0.87282
6815,-0.99994,-0.69689,0.41782,0.69689
6816,-0.99994,-1.0191,0.2331,1.0191
6817,-0.99994,-0.83467,0.34395,0.83467
6818,-0.99994,-0.95336,0.27007,0.95336
6819,-0.99994,-1.0276,0.19613,1.0276
6820,-0.99994,-0.7838,0.34395,0.7838
6821,-0.99994,-0.83467,0.27007,0.83467
6822,-0.99994,-1.3794,-0.062402,1.3794
6823,-0.99994,-0.9894,0.15923,0.9894
6824,-0.99994,-1.2925,-0.062402,1.2925
6825,-0.99994,-1.2268,-0.025497,1.2268
6826,-0.99994,-1.0933,0.011474,1.0933
6827,-0.99994,-0.90885,0.15923,0.90885
6828,-0.99994,-1.4917,-0.24713,1.4917
6829,-0.99994,-1.6528,-0.35797,1.6528
6830,-0.99994,-1.4091,-0.24713,1.4091
6831,-0.99994,-1.3879,-0.24713,1.3879
6832,-0.99994,-1.5045,-0.35797,1.5045
6833,-0.99994,-1.5723,-0.39488,1.5723
6834,-0.99994,-0.98304,-0.062402,0.98304
6835,-0.99994,-1.3222,-0.24713,1.3222
6836,-0.99994,-1.727,-0.54269,1.727
6837,-0.99994,-1.4833,-0.39488,1.4833
6838,-0.99994,-1.4981,-0.43185,1.4981
6839,-0.99994,-1.5786,-0.50572,1.5786
6840,-0.99994,-1.5045,-0.50572,1.5045
6841,-0.99994,-1.5871,-0.5796,1.5871
6842,-0.99994,-1.7694,-0.69045,1.7694
6843,-0.99994,-1.6083,-0.61657,1.6083
6844,-0.99994,-1.7334,-0.69045,1.7334
6845,-0.99994,-1.7779,-0.76432,1.7779
6846,-0.99994,-1.7927,-0.80129,1.7927
6847,-0.99994,-1.674,-0.72735,1.674
6848,-0.99994,-1.5871,-0.72735,1.5871
6849,-0.99994,-1.8966,-0.94905,1.8966
6850,-0.99994,-1.9029,-0.94905,1.9029
6851,-0.99994,-1.8372,-0.94905,1.8372
6852,-0.99994,-1.939,-1.0598,1.939
6853,-0.99994,-1.6232,-0.87517,1.6232
6854,-0.99994,-2.1234,-1.2076,2.1234
6855,-0.99994,-1.5638,-0.91207,1.5638
6856,-0.99994,-1.8372,-1.0598,1.8372
6857,-0.99994,-1.8817,-1.1338,1.8817
6858,-0.99994,-1.4833,-0.91207,1.4833
6859,-0.99994,-1.8436,-1.1338,1.8436
6860,-0.99994,-1.8076,-1.1707,1.8076
6861,-0.99994,-1.6528,-1.0968,1.6528
6862,-0.99994,-1.5341,-1.0229,1.5341
6863,-0.99994,-1.727,-1.1707,1.727
6864,-0.99994,-1.6168,-1.1338,1.6168
6865,-0.99994,-1.5426,-1.0968,1.5426
6866,-0.99994,-1.6677,-1.2076,1.6677
6867,-0.99994,-1.3942,-1.0598,1.3942
6868,-0.99994,-1.5278,-1.1707,1.5278
6869,-0.99994,-1.7694,-1.3554,1.7694
