PV,OP,,,,pv = (PV1 - mean(PV)),op = (OP1 - mean(OP),,x1 = op^2,x2 = pv^2,,b1
-1.3882,0.72256,,,,-1.388200108,0.722559937,,0.522092863,1.92709954,,1
-1.3557,0.74336,,,,-1.355700108,0.743359937,,0.552583996,1.837922783,,1
-1.2278,0.74338,,,,-1.227800108,0.743379937,,0.552613731,1.507493105,,1
-1.2507,0.77262,,,,-1.250700108,0.772619937,,0.596941567,1.56425076,,1
-1.2148,0.78996,,,,-1.214800108,0.789959937,,0.624036702,1.475739302,,1
-1.2903,0.83005,,,,-1.290300108,0.830049937,,0.688982898,1.664874369,,1
-1.2862,0.85487,,,,-1.286200108,0.854869937,,0.730802609,1.654310718,,1
-1.2669,0.8764,,,,-1.266900108,0.876399937,,0.76807685,1.605035884,,1
-1.1511,0.87719,,,,-1.151100108,0.877189937,,0.769462186,1.325031459,,1
-1.1654,0.90311,,,,-1.165400108,0.903109937,,0.815607558,1.358157412,,1
-0.96941,0.88513,,,,-0.969410108,0.885129937,,0.783455005,0.939755957,,1
-0.97656,0.90605,,,,-0.976560108,0.906049937,,0.820926488,0.953669645,,1
-0.68833,0.86483,,,,-0.688330108,0.864829937,,0.74793082,0.473798338,,1
-0.6132,0.86276,,,,-0.613200108,0.862759937,,0.744354709,0.376014372,,1
-0.55803,0.86339,,,,-0.558030108,0.863389937,,0.745442183,0.311397601,,1
-0.27413,0.81468,,,,-0.274130108,0.814679937,,0.6637034,0.075147316,,1
-0.19342,0.80314,,,,-0.193420108,0.803139937,,0.645033758,0.037411338,,1
-0.096607,0.78658,,,,-0.096607108,0.786579937,,0.618707997,0.009332933,,1
-0.054205,0.77955,,,,-0.054205108,0.779549937,,0.607698104,0.002938194,,1
-0.048409,0.77938,,,,-0.048409108,0.779379937,,0.607433086,0.002343442,,1
0.1223,0.74432,,,,0.122299892,0.744319937,,0.554012169,0.014957264,,1
0.23497,0.71808,,,,0.234969892,0.718079937,,0.515638796,0.05521085,,1
0.21317,0.71793,,,,0.213169892,0.717929937,,0.515423394,0.045441403,,1
0.40387,0.6734,,,,0.403869892,0.673399937,,0.453467475,0.16311089,,1
0.44534,0.65652,,,,0.445339892,0.656519937,,0.431018428,0.198327619,,1
0.53853,0.6279,,,,0.538529892,0.627899937,,0.394258331,0.290014445,,1
0.57191,0.61001,,,,0.571909892,0.610009937,,0.372112123,0.327080925,,1
0.51856,0.60974,,,,0.518559892,0.609739937,,0.371782791,0.268904362,,1
0.66273,0.56889,,,,0.662729892,0.568889937,,0.32363576,0.43921091,,1
0.72101,0.54327,,,,0.721009892,0.543269937,,0.295142224,0.519855264,,1
0.76615,0.51924,,,,0.766149892,0.519239937,,0.269610112,0.586985657,,1
